key_0,inv_uva,inv_innov,gender,birth,race,venture_nums,entrepreneur,first_venture_age,instate,family_ent,small_bus_exp,last_deg,last_field,founder,investor,board_member,early_emp
20364,Not very involved,Somewhat involved,Female,1960.0,White,0,0,,0.0,1.0,,Bachelor's,Social Sciences,0,0,0,0
20365,Not involved at all,Somewhat involved,Female,1967.0,Asian,0,0,,1.0,0.0,1.0,Master's,Architecture,0,0,0,0
20366,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
20367,Somewhat involved,Very involved,Male,1953.0,White,1,1,34.0,0.0,1.0,0.0,Master's,Engineering,1,0,0,0
20368,Not involved at all,Not very involved,Male,1949.0,White,1,1,49.0,1.0,0.0,0.0,Bachelor's,Social Sciences,0,0,1,0
20369,Not very involved,Not very involved,Male,1977.0,White,2,1,22.0,0.0,1.0,1.0,Bachelor's,Business,1,0,0,1
20370,Not very involved,Somewhat involved,Female,1971.0,White,1,1,21.0,0.0,1.0,1.0,Master's,Business,0,0,0,1
20372,Not involved at all,Not involved at all,Male,1946.0,White,1,1,36.0,0.0,0.0,1.0,J.D.,Law,1,0,0,0
20373,Not involved at all,Not very involved,Male,1950.0,White,1,1,55.0,1.0,1.0,0.0,Bachelor's,Business,0,0,1,0
20375,Not involved at all,Not involved at all,Male,1967.0,White,1,1,42.0,0.0,0.0,1.0,J.D.,Law,1,0,0,0
20376,Not involved at all,Very involved,Female,1981.0,White,0,0,,0.0,1.0,1.0,Master's,Public Policy,0,0,0,0
20378,Not involved at all,Not very involved,Female,1971.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Fine Arts,0,0,0,0
20379,Somewhat involved,Somewhat involved,Male,1966.0,White,2,1,30.0,1.0,1.0,1.0,Master's,Other,1,0,0,1
20381,Not very involved,Not very involved,Male,1958.0,White,1,1,42.0,0.0,1.0,1.0,J.D.,Law,0,0,0,1
20382,Not very involved,Not very involved,Male,1958.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
20383,Not involved at all,Somewhat involved,Female,1950.0,White,2,1,42.0,1.0,1.0,0.0,J.D.,Law,1,0,0,0
20384,Not involved at all,Not involved at all,Female,1974.0,White,0,0,,1.0,1.0,1.0,Master's,Business,0,0,0,0
20386,Not very involved,Somewhat involved,Female,1987.0,White,0,0,,0.0,0.0,0.0,Bachelor's,Engineering,0,0,0,0
20390,Not involved at all,Somewhat involved,Female,1970.0,White,0,0,,0.0,1.0,0.0,Ph.D.,Education,0,0,0,0
20392,Not involved at all,Not involved at all,Male,1980.0,Asian,1,1,30.0,0.0,0.0,1.0,Master's,Other,0,1,1,0
20393,Not involved at all,Somewhat involved,Male,1986.0,Hispanic or Latino,0,0,,1.0,0.0,,Bachelor's,Humanities,0,0,0,0
20396,Not very involved,Not very involved,Male,1967.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Social Sciences,0,0,0,0
20398,Not involved at all,Not involved at all,Female,1986.0,White,0,0,,0.0,0.0,1.0,Master's,Other,0,0,0,0
20399,Not involved at all,Not involved at all,Female,1948.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Medicine/Healthcare,0,0,0,0
20400,Not involved at all,Not involved at all,Male,1984.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Engineering,0,0,0,0
20402,Not involved at all,Not involved at all,Male,1964.0,White,0,0,,1.0,0.0,1.0,Master's,Other,0,0,0,0
20404,Somewhat involved,Somewhat involved,Female,1985.0,White,0,0,,1.0,1.0,0.0,Master's,Other,0,0,0,0
20406,Somewhat involved,Not very involved,Female,1986.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Business,0,0,0,0
20410,Not involved at all,Somewhat involved,Male,1956.0,White,0,0,,1.0,1.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
20411,Not involved at all,Not very involved,Male,1964.0,White,1,1,40.0,1.0,0.0,1.0,Bachelor's,Other,1,0,0,1
20412,Not very involved,Not involved at all,Male,1962.0,White,0,0,,0.0,1.0,0.0,Master's,Other,0,0,0,0
20413,Not involved at all,Not involved at all,Female,1970.0,White,0,0,,1.0,0.0,0.0,Ed.D.,Education,0,0,0,0
20414,Not involved at all,Somewhat involved,Male,1958.0,White,2,1,30.0,1.0,1.0,1.0,Master's,Humanities,1,1,1,1
20415,Not very involved,Very involved,Female,1980.0,White,1,1,24.0,0.0,0.0,0.0,Master's,Education,1,0,0,0
20416,Not very involved,Not involved at all,Female,1988.0,White,0,0,,1.0,1.0,1.0,Master's,Education,0,0,0,0
20418,Not involved at all,Somewhat involved,Male,1955.0,White,0,0,,0.0,0.0,1.0,Master's,Sciences,0,0,0,0
20420,Not very involved,Somewhat involved,Male,1977.0,White,0,0,,0.0,1.0,1.0,Ed.D.,Education,0,0,0,0
20421,Not involved at all,Somewhat involved,Male,1956.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
20422,Not involved at all,Somewhat involved,Female,1957.0,White,0,0,,1.0,0.0,0.0,Master's,Sciences,0,0,0,0
20423,Not very involved,Somewhat involved,Male,1972.0,White,2,1,35.0,1.0,1.0,0.0,Bachelor's,Social Sciences,1,0,0,0
20426,Not involved at all,Not involved at all,Male,1960.0,White,1,1,33.0,0.0,0.0,1.0,Bachelor's,Architecture,1,0,0,0
20427,Not involved at all,Somewhat involved,Female,1971.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Engineering,0,0,0,0
20429,Not involved at all,Not very involved,Female,1956.0,White,1,1,52.0,1.0,1.0,1.0,Master's,Public Policy,1,0,0,0
20432,Not involved at all,Somewhat involved,Male,1964.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Sciences,0,0,0,0
20434,Not involved at all,Somewhat involved,Male,1946.0,White,2,1,38.0,0.0,1.0,1.0,Bachelor's,Social Sciences,1,0,0,1
20435,Not involved at all,Somewhat involved,Female,1963.0,White,2,1,29.0,1.0,1.0,1.0,J.D.,Law,0,0,0,1
20436,Not involved at all,Not involved at all,Female,1949.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Medicine/Healthcare,0,0,0,0
20437,Not involved at all,Not very involved,Male,1967.0,White,1,1,32.0,1.0,0.0,0.0,Master's,Business,0,0,0,1
20439,Not involved at all,Very involved,Male,1975.0,White,0,0,,1.0,1.0,,Bachelor's,Sciences,0,0,0,0
20440,Not involved at all,Not involved at all,Female,1967.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
20441,Not involved at all,Not involved at all,Female,1969.0,Black or African American,0,0,,0.0,1.0,1.0,Bachelor's,Other,0,0,0,0
20442,Not involved at all,Not involved at all,Female,1959.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Other,0,0,0,0
20443,Not involved at all,Not involved at all,Male,1990.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Sciences,0,0,0,0
20444,Somewhat involved,Somewhat involved,Male,1987.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Engineering,0,0,0,0
20445,Not involved at all,Very involved,Female,1980.0,White,0,0,,0.0,1.0,0.0,Ph.D.,Education,0,0,0,0
20446,Not involved at all,Not involved at all,Female,1952.0,White,0,0,,1.0,0.0,,Master's,Education,0,0,0,0
20448,Not involved at all,Not involved at all,Male,1950.0,White,1,1,32.0,0.0,0.0,1.0,J.D.,Law,0,0,1,0
20449,Not involved at all,Not involved at all,Male,1948.0,White,0,0,,1.0,,1.0,Master's,Education,0,0,0,0
20451,Not involved at all,Not very involved,Male,1964.0,White,0,0,,0.0,0.0,1.0,Others,Medicine/Healthcare,0,0,0,0
20452,Not involved at all,Not involved at all,Female,1966.0,White,0,0,,1.0,0.0,1.0,Master's,Education,0,0,0,0
20453,Not very involved,Somewhat involved,Female,1985.0,White,0,0,,1.0,0.0,0.0,Master's,Medicine/Healthcare,0,0,0,0
20454,Not involved at all,Not involved at all,Male,1958.0,White,0,0,,1.0,0.0,1.0,Master's,Engineering,0,0,0,0
20455,Not involved at all,Somewhat involved,Female,1978.0,White,1,1,26.0,1.0,1.0,,Bachelor's,Medicine/Healthcare,1,0,0,1
20457,Not involved at all,Somewhat involved,Male,1949.0,White,0,0,,1.0,0.0,0.0,Master's,Business,0,0,0,0
20458,Not involved at all,Very involved,Male,1969.0,White,1,1,35.0,1.0,0.0,1.0,Bachelor's,Engineering,1,1,1,0
20461,Not involved at all,Not involved at all,Female,1965.0,White,0,0,,0.0,0.0,0.0,Bachelor's,Humanities,0,0,0,0
20462,Not involved at all,Not involved at all,Male,1967.0,White,0,0,,0.0,0.0,1.0,Master's,Business,0,0,0,0
20463,Not involved at all,Somewhat involved,Male,1985.0,White,0,0,,0.0,0.0,0.0,Bachelor's,Social Sciences,0,0,0,0
20464,Not involved at all,Not involved at all,Female,1968.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Humanities,0,0,0,0
20465,Not involved at all,Not very involved,Female,1955.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
20466,Not involved at all,Somewhat involved,Male,1979.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Other,0,0,0,0
20467,Not involved at all,Very involved,Male,1946.0,White,2,1,66.0,0.0,1.0,,Ph.D.,Social Sciences,1,1,1,1
20468,Not very involved,Somewhat involved,Male,1956.0,White,1,1,27.0,1.0,1.0,1.0,Master's,Engineering,0,0,0,1
20469,Not very involved,Somewhat involved,Female,1986.0,White,0,0,,1.0,0.0,1.0,Master's,Sciences,0,0,0,0
20470,Not involved at all,Not involved at all,Female,1984.0,Hispanic or Latino,0,0,,1.0,1.0,1.0,Master's,Other,0,0,0,0
20471,Not very involved,Not very involved,Female,1977.0,Hispanic or Latino,0,0,,1.0,0.0,0.0,Bachelor's,Humanities,0,0,0,0
20472,Not involved at all,Not involved at all,Male,1967.0,White,1,1,21.0,1.0,0.0,0.0,Bachelor's,Social Sciences,0,0,0,1
20473,Somewhat involved,Not very involved,Male,1969.0,White,0,0,,1.0,1.0,0.0,Master's,Other,0,0,0,0
20474,Not involved at all,Somewhat involved,Female,1984.0,White,0,0,,1.0,1.0,1.0,Master's,Social Sciences,0,0,0,0
20475,Not very involved,Very involved,Male,1963.0,White,1,1,31.0,0.0,1.0,0.0,Master's,Business,0,0,0,1
20476,Not involved at all,Not involved at all,Male,1949.0,White,1,1,44.0,0.0,0.0,1.0,Master's,Business,0,0,1,0
20477,Somewhat involved,Very involved,Male,1976.0,White,0,0,,0.0,0.0,0.0,Master's,Business,0,0,0,0
20478,Not involved at all,Not very involved,Male,1955.0,White,0,0,,1.0,1.0,1.0,Master's,Humanities,0,0,0,0
20479,Not involved at all,Not involved at all,Male,1948.0,White,1,1,35.0,0.0,1.0,1.0,Bachelor's,Other,1,0,0,0
20480,Not involved at all,Not involved at all,Female,1975.0,White,1,1,29.0,0.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,1
20484,Not very involved,Somewhat involved,Female,1986.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
20485,Not involved at all,Not involved at all,Female,1975.0,White,0,0,,1.0,1.0,1.0,Master's,Education,0,0,0,0
20488,Not very involved,Very involved,Female,1969.0,Two or more races,0,0,,0.0,0.0,1.0,Ph.D.,Social Sciences,0,0,0,0
20491,Not involved at all,Not very involved,Female,1962.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
20492,Not involved at all,Somewhat involved,Female,1986.0,White,0,0,,1.0,1.0,0.0,Master's,Education,0,0,0,0
20493,Not involved at all,Not involved at all,Male,1951.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
20494,Not involved at all,Not very involved,Male,1972.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Engineering,0,0,0,0
20496,Very involved,Somewhat involved,Female,1965.0,White,0,0,,1.0,1.0,1.0,Ph.D.,Medicine/Healthcare,0,0,0,0
20497,Not very involved,Very involved,Male,1944.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Humanities,0,0,0,0
20498,Not very involved,Not very involved,Male,1977.0,Two or more races,0,0,,0.0,1.0,1.0,Bachelor's,Sciences,0,0,0,0
20499,Not involved at all,Not involved at all,Male,1979.0,White,0,0,,0.0,0.0,0.0,J.D.,Law,0,0,0,0
20500,Not involved at all,Not very involved,Female,1950.0,White,0,0,,0.0,0.0,0.0,Others,Medicine/Healthcare,0,0,0,0
20501,Not involved at all,Somewhat involved,Female,1980.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
20502,Somewhat involved,Not very involved,Male,1954.0,White,0,0,,1.0,1.0,0.0,J.D.,Law,0,0,0,0
20504,Not very involved,Not very involved,Male,1960.0,White,0,0,,0.0,1.0,1.0,Master's,Architecture,0,0,0,0
20505,Not involved at all,Not involved at all,Male,1940.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Business,0,0,0,0
20506,Not very involved,Not very involved,Male,1938.0,White,1,1,31.0,0.0,1.0,1.0,Master's,Business,1,1,1,1
20507,Not involved at all,Very involved,Male,1983.0,White,1,1,26.0,1.0,0.0,1.0,Master's,Business,0,0,0,1
20508,Not very involved,Not very involved,Male,1952.0,White,1,1,38.0,1.0,1.0,1.0,Others,Other,0,0,0,1
20509,Not involved at all,Not involved at all,Male,1972.0,White,1,1,26.0,0.0,1.0,1.0,Bachelor's,Fine Arts,1,1,1,1
20510,Not involved at all,Not involved at all,Female,1957.0,Black or African American,0,0,,0.0,0.0,1.0,J.D.,Law,0,0,0,0
20512,Not involved at all,Not involved at all,Female,1964.0,White,0,0,,0.0,,0.0,J.D.,Law,0,0,0,0
20513,Not involved at all,Not involved at all,Male,1984.0,Asian,2,1,25.0,1.0,,1.0,Bachelor's,Business,0,1,0,0
20514,Not involved at all,Somewhat involved,Female,1952.0,White,0,0,,1.0,1.0,0.0,Ph.D.,Education,0,0,0,0
20515,Not involved at all,Not involved at all,Female,1987.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
20516,Not involved at all,Not involved at all,Female,1972.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
20517,Not involved at all,Very involved,Female,1964.0,White,0,0,,1.0,1.0,0.0,Master's,Education,0,0,0,0
20520,Not involved at all,Not involved at all,Female,1969.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
20521,Not involved at all,Somewhat involved,Male,1951.0,White,0,0,,1.0,0.0,0.0,Master's,Education,0,0,0,0
20522,Not very involved,Somewhat involved,Male,1987.0,White,2,1,23.0,1.0,0.0,1.0,Master's,Business,1,0,0,1
20523,Not involved at all,Somewhat involved,Female,1961.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Medicine/Healthcare,0,0,0,0
20524,Very involved,Not very involved,Female,1983.0,Black or African American,2,1,27.0,1.0,1.0,1.0,Bachelor's,Fine Arts,1,0,0,1
20527,Not involved at all,Somewhat involved,Female,1954.0,White,0,0,,1.0,1.0,0.0,J.D.,Law,0,0,0,0
20529,Not very involved,Somewhat involved,Male,1954.0,White,1,1,46.0,0.0,0.0,1.0,Bachelor's,Engineering,0,0,0,1
20530,Not involved at all,Very involved,Female,1972.0,White,0,0,,1.0,1.0,1.0,Ph.D.,Education,0,0,0,0
20531,Not involved at all,Not very involved,Male,1983.0,White,0,0,,0.0,1.0,1.0,Master's,Humanities,0,0,0,0
20533,Not involved at all,Not involved at all,Female,1941.0,White,1,1,58.0,1.0,0.0,1.0,M.D.,Medicine/Healthcare,1,1,0,1
20534,Not involved at all,Somewhat involved,Male,1962.0,White,1,1,40.0,0.0,0.0,0.0,Ph.D.,Sciences,0,1,0,0
20536,Not very involved,Somewhat involved,Female,1956.0,White,1,1,44.0,1.0,1.0,1.0,Bachelor's,Social Sciences,1,1,1,0
20538,Not involved at all,Somewhat involved,Female,1982.0,White,1,1,29.0,1.0,1.0,1.0,Bachelor's,Other,1,0,0,0
20539,Not involved at all,Not involved at all,Female,1958.0,Asian,0,0,,1.0,0.0,0.0,Bachelor's,Sciences,0,0,0,0
20540,Not involved at all,Not involved at all,Female,1985.0,White,0,0,,1.0,1.0,0.0,Master's,Social Sciences,0,0,0,0
20541,Not involved at all,Somewhat involved,Male,1949.0,White,1,1,32.0,1.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,1,0
20542,Not involved at all,Not involved at all,Female,1988.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Architecture,0,0,0,0
20543,Not involved at all,Very involved,Male,1963.0,Black or African American,1,1,34.0,0.0,1.0,0.0,Master's,Business,1,0,1,1
20544,Not involved at all,Somewhat involved,Male,1983.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Architecture,0,0,0,0
20545,Not involved at all,Very involved,Male,1978.0,White,0,0,,1.0,0.0,1.0,Ph.D.,Education,0,0,0,0
20547,Not involved at all,Not involved at all,Female,1954.0,White,1,1,55.0,1.0,1.0,1.0,Bachelor's,Social Sciences,1,0,0,0
20548,Not involved at all,Not involved at all,Female,1986.0,White,0,0,,0.0,1.0,1.0,Master's,Education,0,0,0,0
20550,Not very involved,Somewhat involved,Female,1978.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Engineering,0,0,0,0
20551,Not involved at all,Not involved at all,Female,1989.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Sciences,0,0,0,0
20552,Not involved at all,Not involved at all,Female,1964.0,White,1,1,,0.0,1.0,0.0,Ph.D.,Humanities,0,0,1,0
20553,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,0.0,1.0,0.0,J.D.,Law,0,0,0,0
20555,Not involved at all,Not involved at all,Female,1949.0,White,0,0,,0.0,,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
20556,Not involved at all,Very involved,Male,1991.0,Hispanic or Latino,0,0,,0.0,1.0,1.0,Master's,Social Sciences,0,0,0,0
20557,Not involved at all,Very involved,Male,1937.0,White,0,0,,1.0,0.0,1.0,Master's,Engineering,0,0,0,0
20558,Not involved at all,Somewhat involved,Male,1965.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
20561,Not involved at all,Not very involved,Male,1954.0,White,0,0,,1.0,0.0,,Ph.D.,Public Policy,0,0,0,0
20562,Not involved at all,Not involved at all,Female,1952.0,White,1,1,52.0,0.0,1.0,1.0,Master's,Other,0,1,0,0
20563,Not involved at all,Somewhat involved,Male,1934.0,White,0,0,,1.0,1.0,1.0,Master's,Engineering,0,0,0,0
20565,Not involved at all,Not very involved,Female,1955.0,White,0,0,,0.0,1.0,0.0,Master's,Education,0,0,0,0
20566,Not very involved,Not very involved,Male,1983.0,White,0,0,,1.0,0.0,1.0,Ph.D.,Social Sciences,0,0,0,0
20568,Not very involved,Not involved at all,Female,1980.0,White,0,0,,0.0,1.0,0.0,Master's,Architecture,0,0,0,0
20569,Not involved at all,Somewhat involved,Female,1952.0,White,1,1,31.0,1.0,1.0,1.0,Bachelor's,Humanities,1,0,0,0
20572,Not involved at all,Not involved at all,Female,1969.0,Two or more races,0,0,,1.0,1.0,1.0,Master's,Social Sciences,0,0,0,0
20573,Not involved at all,Very involved,Female,1978.0,White,0,0,,0.0,0.0,1.0,Ph.D.,Sciences,0,0,0,0
20575,Not involved at all,Not involved at all,Male,1962.0,White,0,0,,0.0,0.0,1.0,Master's,Business,0,0,0,0
20576,Not involved at all,Very involved,Male,1979.0,White,0,0,,0.0,1.0,0.0,Ph.D.,Sciences,0,0,0,0
20578,Not very involved,Not very involved,Male,1979.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Business,0,0,0,0
20579,Not involved at all,Very involved,Male,1980.0,White,2,1,32.0,0.0,1.0,0.0,J.D.,Law,1,0,0,0
20581,Not involved at all,Not involved at all,Female,1962.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Medicine/Healthcare,0,0,0,0
20584,Not very involved,Not very involved,Male,1964.0,White,1,1,43.0,0.0,1.0,0.0,Master's,Business,0,1,0,0
20585,Very involved,Very involved,Male,1938.0,White,0,0,,1.0,,0.0,Master's,Humanities,0,0,0,0
20586,Somewhat involved,Very involved,Male,1980.0,White,0,0,,0.0,1.0,0.0,Master's,Engineering,0,0,0,0
20589,Not involved at all,Not involved at all,Female,1974.0,White,0,0,,0.0,1.0,0.0,J.D.,Law,0,0,0,0
20590,Not involved at all,Somewhat involved,Female,1987.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Public Policy,0,0,0,0
20592,Not very involved,Not very involved,Male,1981.0,White,2,1,29.0,0.0,1.0,0.0,Bachelor's,Business,0,1,0,0
20593,Not very involved,Somewhat involved,Female,1976.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Engineering,0,0,0,0
20594,Not involved at all,Very involved,Male,1971.0,White,0,0,,0.0,0.0,1.0,Others,,0,0,0,0
20595,Not involved at all,Somewhat involved,Male,1980.0,White,0,0,,1.0,1.0,1.0,Master's,Education,0,0,0,0
20596,Not involved at all,Not very involved,Male,1952.0,White,1,1,43.0,1.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,1,1
20599,Not involved at all,Not involved at all,Male,1963.0,White,1,1,,1.0,1.0,0.0,Bachelor's,Social Sciences,0,0,0,1
20601,Somewhat involved,Somewhat involved,Female,1982.0,White,2,1,27.0,1.0,1.0,1.0,Others,Other,1,0,0,1
20603,Not involved at all,Not involved at all,Male,1989.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Humanities,0,0,0,0
20604,Not involved at all,Somewhat involved,Male,1965.0,White,1,1,39.0,1.0,0.0,1.0,Master's,Public Policy,0,0,0,1
20605,Not very involved,Not very involved,Female,1954.0,Black or African American,0,0,,1.0,1.0,0.0,Ed.D.,Education,0,0,0,0
20606,Not very involved,Not involved at all,Male,1966.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Other,0,0,0,0
20607,Not involved at all,Not involved at all,Male,1957.0,White,0,0,,1.0,1.0,1.0,Master's,Business,0,0,0,0
20608,Not involved at all,Not involved at all,Male,1970.0,White,0,0,,1.0,1.0,1.0,Master's,Education,0,0,0,0
20609,Not involved at all,Not very involved,Female,1962.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Architecture,0,0,0,0
20610,Not involved at all,Not involved at all,Female,1956.0,White,0,0,,1.0,0.0,1.0,Master's,Business,0,0,0,0
20613,Not involved at all,Somewhat involved,Female,1966.0,Native Hawaiian or Other Pacific Islander,0,0,,1.0,1.0,0.0,Master's,Business,0,0,0,0
20615,Not involved at all,Not very involved,Male,1979.0,White,0,0,,1.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
20616,Somewhat involved,Somewhat involved,Male,1982.0,White,0,0,,1.0,1.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
20619,Not involved at all,Not involved at all,Female,1963.0,White,0,0,,0.0,0.0,1.0,Master's,Education,0,0,0,0
20622,Not involved at all,Somewhat involved,Male,1963.0,Asian,0,0,,1.0,1.0,1.0,Bachelor's,Sciences,0,0,0,0
20623,Not involved at all,Not involved at all,Male,1958.0,White,0,0,,0.0,1.0,1.0,Others,Sciences,0,0,0,0
20625,Not involved at all,Not involved at all,Female,1950.0,White,0,0,,0.0,1.0,0.0,Ph.D.,Education,0,0,0,0
20626,Not involved at all,Somewhat involved,Male,1935.0,White,1,1,40.0,0.0,1.0,1.0,Bachelor's,Sciences,1,0,0,0
20627,Not very involved,Somewhat involved,Male,1947.0,White,2,1,22.0,1.0,1.0,1.0,Bachelor's,Other,1,1,1,0
20630,Not involved at all,Not very involved,Female,1960.0,White,1,1,52.0,0.0,0.0,1.0,Bachelor's,Humanities,1,0,0,0
20631,Not very involved,Not involved at all,Male,1941.0,White,0,0,,1.0,0.0,0.0,Others,Other,0,0,0,0
20632,Not involved at all,Somewhat involved,Female,1968.0,White,1,1,32.0,0.0,1.0,1.0,Bachelor's,Business,0,0,0,1
20633,Not very involved,Not very involved,Male,1967.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Engineering,0,0,0,0
20635,Not involved at all,Very involved,Male,1967.0,White,0,0,,1.0,0.0,0.0,J.D.,Law,0,0,0,0
20636,Somewhat involved,Somewhat involved,Male,1948.0,White,1,1,19.0,1.0,0.0,0.0,Master's,Business,1,0,0,0
20637,Not involved at all,Not involved at all,Male,1979.0,White,1,1,26.0,1.0,0.0,0.0,Master's,Business,1,0,0,0
20638,Not involved at all,Not involved at all,Male,1970.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
